column_a,allen_amdt_no_2702,baucus_amendment_no_3405,biden_amdt_no_4186_as_further_modified,bingaman_amdt_no_2986_as_modified,bond_amendment_no_2717,boxer_smith_amdt_no_4492_as_further_modified,burns_amdt_no_2887,byrd_amdt_no_3557,byrd_amdt_no_4868,byrd_amdt_no_4869_as_amended,byrd_amendment_no_3161,byrd_amendment_no_3162,byrd_amendment_no_4644,carnahan_amdt_no_2830,carnahan_amdt_no_4286,cleland_amdt_no_2883,clinton_amdt_no_3108,cochran_amendment_no_4301,conference_report_h_r_2646,conference_report_h_r_5010,conference_report_to_accompany_h_r_3009,conference_report_to_accompany_s_1214,confirmation_kenneth_h_marra_of_florida_to_be_u_s_district_judge,confirmation_arthur_j_schwab_of_pennsylvania_to_be_u_s_district_judge,confirmation_d_brooks_smith_of_pennsylvania_to_be_u_s_circuit_judge,confirmation_dennis_w_shedd_of_south_carolina_to_be_u_s_circuit_judge,confirmation_henry_e_autry_of_missouri_to_be_u_s_district_judge,confirmation_reena_raggi_of_new_york_to_be_u_s_circuit_judge,confirmation_terrence_f_mcverry_of_pennsylvania_to_be_united_states_district_judge,confirmation_timothy_j_corrigan_of_florida_to_be_united_states_district_judge,confirmation_andrew_s_hanen_of_texas_to_be_u_s_district_judge,confirmation_callie_v_granade_of_alabama_to_be_u_s_district_judge,confirmation_cindy_k_jorgenson_of_arizona_to_be_u_s_district_judge,confirmation_cynthia_m_rufe_of_pennsylvania_to_be_u_s_district_judge,confirmation_david_c_bury_of_arizona_to_be_district_judge,confirmation_james_c_mahan_of_nevada_to_be_u_s_district_judge,confirmation_jay_c_zainey_of_louisianna_to_be_u_s_district_judge,confirmation_jeffrey_r_howard_of_new_hampshire_to_be_u_s_circuit_judge,confirmation_joan_f_lancaster_of_minnesota_to_be_u_s_district_judge,confirmation_john_e_jones_iii_to_be_u_s_district_judge,confirmation_joy_flowers_conti_of_pennsylvania_to_be_u_s_district_judge,confirmation_julia_smith_gibbons_of_tennessee_to_be_u_s_circuit_judge,confirmation_lance_m_africk_of_louisiana_to_be_u_s_district_judge_for_the_eastern_district_of_louisiana,confirmation_legrome_d_davis_of_pennsylvania_to_be_u_s_district_judge_for_the_eastern_district,confirmation_leonard_e_davis_of_texas_to_be_u_s_district_judge,confirmation_marcia_s_krieger_of_colorado_to_be_u_s_district_judge,confirmation_michael_j_melloy_of_iowa_to_be_u_s_circuit_judge,confirmation_michael_m_baylson_of_pennsylvania_to_be_u_s_district_judge,confirmation_paul_g_cassell_of_utah_to_be_u_s_district_judge,confirmation_ralph_r_beistline_of_alaska_to_be_u_s_district_judge,confirmation_randy_crane_of_texas_to_be_u_s_district_judge,confirmation_richard_r_clifton_of_hawaii_to_be_u_s_circuit_judge,confirmation_robert_e_blackburn_of_colorado_to_be_u_s_district_judge,confirmation_samuel_h_mays_jr_of_tennessee_to_be_u_s_district_judge,confirmation_terrence_l_obrien_of_wyoming_to_be_u_s_circuit_judge_for_the_tenth_circuit,confirmation_thomas_m_rose_of_ohio_to_be_u_s_district_judge,confirmation_william_c_griesbach_of_wisconsin_to_be_u_s_district_judge,conrad_amdt_no_2857,craig_amdt_no_3047,daschle_amdt_no_2980_as_modified_and_amended,daschle_amdt_no_3040,dorgan_amendment_no_4300,durbin_amdt_no_2821_as_modified,durbin_amdt_no_2895,durbin_amdt_no_3094_as_modified,durbin_amdt_no_4865,edwards_amdt_no_4187_as_amended,edwards_amendment_no_3417,h_j_res_114,h_j_res_124,h_r_2646_as_amended,h_r_3009_as_amended,h_r_3167,h_r_3210_conference_report,h_r_3275_as_amended,h_r_3295_conference_report,h_r_3448_conference_report,h_r_3525_as_amended,h_r_3763_conference_report,h_r_4_as_amended,h_r_4775_conference_report,h_r_4775_as_amended,h_r_5005_as_amended,h_r_5010_as_amended,h_r_5011_as_amended,h_r_5121_as_amended,harkin_amdt_no_2604_as_amended,harkin_amdt_no_2856,harkin_amdt_no_3195,harkin_amdt_no_3838,helms_amdt_no_3725_as_modified,hollings_amendment_no_4533,hutchison_amdt_no_3441,jeffords_amendment_no_3017,kyl_amdt_no_2850,kyl_amdt_no_3038,kyl_amdt_no_3057,leahy_amdt_no_4185,levin_amdt_no_3899_as_amended,levin_amdt_no_4862,levin_amendment_no_2997,lieberman_amdt_no_2890,lieberman_amdt_no_3389,lieberman_amdt_no_4694,lieberman_amdt_no_4953,lott_amdt_no_3033,lott_amdt_no_4188,lugar_amdt_no_2827,mccain_amdt_no_2979_as_amended,miller_amendment_no_2998,motion_to_concur_in_the_amendment_of_the_house_to_the_amendment_of_the_senate_to_h_r_3090,motion_to_instruct_sergeant_at_arms,motion_to_invoke_cloture_on_amdt_no_3401,motion_to_invoke_cloture_on_amdt_no_4480,motion_to_invoke_cloture_on_daschle_amdt_no_2698_to_h_r_622,motion_to_invoke_cloture_on_grassley_amdt_no_2773_to_h_r_622,motion_to_invoke_cloture_on_h_r_2356,motion_to_invoke_cloture_on_h_r_4775,motion_to_invoke_cloture_on_h_r_5005_as_amended,motion_to_invoke_cloture_on_s_2514,motion_to_invoke_cloture_on_s_2600,motion_to_invoke_cloture_on_s_2673,motion_to_invoke_cloture_on_s_565,motion_to_invoke_cloture_on_s_565_upon_reconsideration,motion_to_invoke_cloture_on_s_625,motion_to_invoke_cloture_on_s_812,motion_to_invoke_cloture_on_the_byrd_amdt_no_4480,motion_to_invoke_cloture_on_the_byrd_amdt_no_4480_as_amended_upon_reconsideration,motion_to_invoke_cloture_on_the_conference_report_to_accompany_h_r_2215,motion_to_invoke_cloture_on_the_conference_report_to_accompany_h_r_3009,motion_to_invoke_cloture_on_the_conference_report_to_accompany_h_r_3210,motion_to_invoke_cloture_on_the_daschle_amdt_no_2917,motion_to_invoke_cloture_on_the_feinstein_amdt_no_2989,motion_to_invoke_cloture_on_the_gramm_amdt_no_4738,motion_to_invoke_cloture_on_the_gramm_amdt_no_4738_to_h_r_5005_upon_reconsideration,motion_to_invoke_cloture_on_the_gramm_amdt_no_4901,motion_to_invoke_cloture_on_the_lieberman_amdt_no_4471,motion_to_invoke_cloture_on_the_lieberman_amdt_no_4471_upon_reconsideration,motion_to_invoke_cloture_on_the_lieberman_amdt_no_4471_as_amended,motion_to_invoke_cloture_on_the_lieberman_amdt_no_4856,motion_to_invoke_cloture_on_the_motion_to_proceed_to_consider_h_r_3009,motion_to_invoke_cloture_on_the_motion_to_proceed_to_consider_s_812,motion_to_invoke_cloture_on_the_motion_to_proceed_to_consider_s_j_res_45,motion_to_invoke_cloture_on_the_murkowski_amendment_no_31323,motion_to_invoke_cloture_on_the_nomination_of_julia_smith_gibbons_to_be_u_s_circuit_judge_for_the_sixth_circuit,motion_to_invoke_cloture_on_the_nomination_of_lavenski_r_smith_to_be_u_s_circuit_judge_for_the_eigth_circuit,motion_to_invoke_cloture_on_the_nomination_of_richard_clifton_to_be_u_s_circuit_judge,motion_to_invoke_cloture_on_the_nomination_of_richard_h_carmona_to_be_surgeon_general,motion_to_invoke_cloture_on_the_rockefeller_amdt_no_3433,motion_to_invoke_cloture_on_the_stevens_amendment_no_3133,motion_to_proceed_to_consider_conference_report_on_h_r_3009,motion_to_proceed_to_consider_h_r_5005,motion_to_proceed_to_consider_s_j_res_34,motion_to_proceed_to_the_consideration_of_h_r_3009,motion_to_table_allen_amdt_no_3406,motion_to_table_bingaman_amendment_no_3316,motion_to_table_boxer_amdt_no_3139,motion_to_table_byrd_amdt_no_3447,motion_to_table_byrd_amdt_no_3448,motion_to_table_cantwell_amdt_no_3234,motion_to_table_carper_amdt_no_3197,motion_to_table_carper_amdt_no_3198,motion_to_table_corzine_amdt_no_3461,motion_to_table_crapo_amdt_no_2533,motion_to_table_dayton_amdt_no_3408,motion_to_table_dodd_amdt_no_3787,motion_to_table_dodd_amdt_no_4522,motion_to_table_dodd_amendment_no_3428,motion_to_table_domenici_amdt_no_2851,motion_to_table_dorgan_amdt_no_2826,motion_to_table_dorgan_amdt_no_3387,motion_to_table_durbin_amendment_no_3422,motion_to_table_feingold_amdt_no_4900,motion_to_table_feinstein_amdt_no_3114,motion_to_table_feinstein_amdt_no_3225,motion_to_table_fitzgerald_amdt_no_3124,motion_to_table_graham_amdt_no_3370,motion_to_table_graham_amdt_no_3372,motion_to_table_graham_amdt_no_4857,motion_to_table_grassley_amdt_no_2837,motion_to_table_gregg_amendment_no_3427,motion_to_table_kennedy_amdt_no_3918,motion_to_table_kerry_amdt_no_3430,motion_to_table_kyl_amdt_no_3333,motion_to_table_lieberman_amdt_no_3419,motion_to_table_lieberman_amdt_no_4471,motion_to_table_mccain_amdt_no_3635,motion_to_table_mccain_amdt_no_3703,motion_to_table_mccain_amdt_no_3704,motion_to_table_mcconnell_amdt_no_4175,motion_to_table_mcconnell_amdt_no_4200,motion_to_table_mcconnell_amdt_no_4326,motion_to_table_mcconnell_amendment_no_3836,motion_to_table_nelson_fl_amdt_no_3454,motion_to_table_nelson_amdt_no_3834,motion_to_table_nickles_amdt_no_3256,motion_to_table_nickles_amdt_no_3588,motion_to_table_reid_amdt_no_3081_as_modified,motion_to_table_santorum_amdt_no_3765,motion_to_table_schumer_amdt_no_2937,motion_to_table_schumer_amendment_no_3030,motion_to_table_thompson_amdt_no_4513,motion_to_table_wellstone_amdt_no_3467,motion_to_waive_cba_re_thompson_amdt_no_4901,motion_to_waive_cba_re_baucus_amdt_no_2839,motion_to_waive_cba_re_baucus_amdt_no_2718_as_modified,motion_to_waive_cba_re_conference_report_to_accompany_h_r_3009,motion_to_waive_cba_re_conrad_amdt_no_3831,motion_to_waive_cba_re_daschle_amdt_no_4481,motion_to_waive_cba_re_dorgan_amdt_no_3832,motion_to_waive_cba_re_durbin_amdt_2714,motion_to_waive_cba_re_durbin_amdt_no_3729,motion_to_waive_cba_re_emergency_designation_re_baucus_amendment_no_2701,motion_to_waive_cba_re_feingold_amdt_no_3915_as_amended,motion_to_waive_cba_re_graham_amdt_no_4309,motion_to_waive_cba_re_graham_amdt_no_4345,motion_to_waive_cba_re_gramm_amdt_no_3833,motion_to_waive_cba_re_grassley_amdt_no_4310,motion_to_waive_cba_re_gregg_amdt_no_3687,motion_to_waive_cba_re_h_r_4775,motion_to_waive_cba_re_hagel_amdt_no_4315,motion_to_waive_cba_re_harkin_amdt_no_2719,motion_to_waive_cba_re_kennedy_amdt_no_3608_as_modified,motion_to_waive_cba_re_landrieu_amdt_no_3470,motion_to_waive_cba_re_rockefeller_amdt_no_4316,motion_to_waive_cba_re_smith_amendment_no_2705,motion_to_waive_the_cba_re_thomas_amdt_no_3012,murkowski_amdt_no_3052,murkowski_amendment_no_3159,murray_amdt_no_3927,nomination_john_f_walter_of_california_to_be_u_s_district_judge,nomination_percy_anderson_of_california_to_be_u_s_district_judge,passage_of_h_r_2356,philip_r_martinez_of_texas_to_be_u_s_district_judge_for_the_western_district,reid_amdt_no_2879,roberts_amdt_no_2907,s_2514_as_amended,s_2578,s_2600_as_amended,s_2673_as_amended,s_2690,s_812_as_amended,s_res_272_as_amended,s_res_292,s_565_as_amended,smith_nh_amdt_no_3969,stabenow_amendment_no_4305_as_modified,thompson_for_gramm_amdt_no_4901,voinovich_amdt_no_2983,warner_amdt_no_3597_as_amended,wellstone_amdt_no_2602_as_modified,name,party
59,1,1,1,1,1,1,0,1,false,1,1,1,1,1,1,1,true,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,false,1,1,true,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,true,0,1,1,1,0,1,0,1,false,1,1,1,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,false,1,1,1,false,1,1,1,1,1,false,1,1,1,1,0,0,1,0,1,0,0,1,0,true,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,true,0,1,1,1,1,true,1,1,0,1,1,1,1,1,1,1,1,true,1,1,1,1,0,1,Herb Kohl,D
60,1,1,1,1,1,1,1,1,false,0,1,1,0,1,1,1,false,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,0,0,false,1,0,true,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,true,0,1,1,1,1,1,1,1,true,1,0,1,0,0,1,true,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,true,1,1,1,true,1,1,1,1,0,false,1,1,1,1,1,1,0,1,1,1,1,1,1,false,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,true,1,1,0,1,1,false,1,0,1,1,0,0,1,1,0,1,1,true,1,0,1,1,1,0,Jon Kyl,R
61,1,1,1,1,1,1,0,1,false,0,1,1,0,1,1,1,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,0,1,1,1,1,1,1,false,1,1,true,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,true,1,1,1,0,0,1,0,1,true,1,1,1,1,1,1,true,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,2,1,true,1,1,1,true,1,1,1,1,1,true,1,1,1,1,0,1,1,0,0,1,0,1,0,true,1,1,0,0,1,1,0,1,1,1,1,1,1,1,2,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,false,0,1,1,1,1,true,1,0,0,1,1,1,1,1,1,1,1,true,1,1,1,1,1,0,Mary Landrieu,D
62,1,1,1,0,1,1,0,1,true,1,1,1,1,1,1,1,true,1,1,1,0,2,1,1,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,true,1,1,false,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,false,1,1,1,0,0,1,0,1,false,1,1,0,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,false,1,1,1,false,1,1,1,1,1,false,0,1,1,1,0,0,0,0,0,0,0,0,0,true,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,false,0,1,1,1,1,true,1,1,0,1,1,1,1,1,1,1,1,true,1,1,1,0,0,1,Patrick Leahy,D
63,1,1,1,1,1,1,0,1,false,1,1,1,0,1,1,1,true,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,1,1,false,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,true,1,1,1,1,0,1,0,1,false,0,1,0,1,1,0,true,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,false,0,1,1,false,1,1,1,1,1,false,0,1,1,0,0,0,0,0,0,0,0,1,0,true,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,false,0,1,1,1,1,true,1,1,1,1,1,1,1,1,1,1,1,true,1,1,0,1,1,1,Carl Levin,D
64,1,1,1,0,1,1,0,1,false,0,1,1,0,1,1,1,true,1,1,1,1,1,2,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,false,1,1,true,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,2,1,1,1,0,0,0,1,1,0,false,1,1,1,1,0,1,0,1,false,1,1,1,1,1,0,true,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,true,1,1,1,false,1,1,1,1,1,false,1,1,0,1,0,0,0,1,1,0,0,0,0,true,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,false,0,1,1,1,1,true,1,1,0,1,1,1,1,1,1,2,1,true,1,1,0,1,0,1,Joseph Lieberman,D
65,1,1,1,1,1,1,0,1,false,2,1,1,0,1,1,1,true,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,false,1,1,true,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,true,1,1,1,1,0,1,0,1,true,1,1,1,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,true,1,1,1,false,1,1,1,1,1,false,1,1,1,1,1,1,1,1,1,1,0,1,1,true,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,true,0,1,1,1,1,true,1,1,1,1,0,1,1,1,1,1,1,true,1,1,1,1,1,0,Blanche Lincoln,D
66,1,1,1,1,1,1,1,1,false,0,1,1,0,1,1,1,false,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,false,1,0,true,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,2,0,1,0,1,1,1,1,1,0,true,0,1,0,1,1,1,0,1,true,1,0,1,0,0,1,false,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,true,1,1,1,true,1,1,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,1,false,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,true,1,1,0,1,1,false,2,0,1,1,1,1,1,1,0,1,1,true,1,0,1,1,1,0,Trent Lott,R
67,1,1,1,1,1,1,1,1,false,0,1,1,0,1,1,1,false,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,false,1,0,true,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,true,0,1,0,0,1,1,1,1,true,1,0,1,0,0,1,true,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,true,1,1,1,true,1,1,1,1,1,true,1,1,1,1,1,1,1,1,1,1,1,0,1,false,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,false,1,0,0,1,1,true,1,0,1,1,1,1,1,1,0,1,1,true,1,0,1,1,1,1,Richard Lugar,R
68,1,1,1,1,1,1,0,1,false,0,1,1,0,2,1,1,false,1,0,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,0,1,false,1,0,true,1,0,1,2,1,1,1,1,1,1,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,0,1,1,1,1,0,false,0,1,1,0,1,1,2,1,false,1,0,1,0,2,2,true,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,true,1,1,1,false,1,1,0,1,0,false,1,1,1,1,1,1,0,1,1,1,1,0,1,false,1,1,1,1,0,2,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0,1,2,true,1,1,0,1,1,true,2,0,1,1,0,1,1,1,1,2,1,true,1,0,1,1,1,2,John McCain,R
69,1,1,1,1,1,1,1,1,false,0,1,1,0,1,1,1,false,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,false,1,0,true,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,true,0,1,1,1,1,1,0,1,true,1,0,1,0,0,1,false,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,true,1,1,1,true,1,1,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,1,false,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,true,1,1,0,1,1,false,1,0,1,1,1,0,1,1,1,1,1,true,1,0,1,1,1,0,Mitch McConnell,R
70,1,1,1,0,1,1,0,1,true,2,1,1,1,1,1,1,true,1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,true,1,1,false,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,true,1,1,1,0,0,1,0,2,false,2,1,0,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,true,0,1,1,false,1,1,1,1,1,false,0,1,0,0,0,0,0,0,0,1,0,1,0,true,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,false,0,1,1,1,1,true,1,1,0,1,1,1,1,1,1,2,1,true,2,1,1,1,1,1,Barbara Mikulski,D
71,1,2,1,1,1,1,0,1,false,0,1,1,0,1,1,1,true,1,1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,false,1,1,true,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,true,1,1,1,1,0,1,0,2,true,2,1,1,1,1,1,true,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,true,1,1,1,true,2,1,1,1,2,true,1,1,1,1,0,1,1,1,1,1,1,1,1,true,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,2,1,1,1,1,0,1,1,0,1,0,0,1,2,true,1,1,2,1,1,true,2,1,1,1,1,1,1,1,1,1,1,true,1,1,0,1,1,0,Zell Miller,D
72,1,1,1,1,1,1,1,2,false,0,1,1,0,1,1,1,false,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,false,1,0,true,1,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,1,1,1,0,true,0,1,1,0,1,1,1,1,true,1,0,1,0,0,1,false,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,1,0,0,0,true,2,1,1,true,1,1,1,1,0,true,0,2,1,1,1,1,1,1,1,1,1,1,1,false,1,1,2,2,0,0,0,1,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,2,0,0,0,1,1,1,1,1,1,0,0,1,2,true,1,1,0,1,1,false,1,0,1,1,1,1,1,1,1,1,1,true,2,0,1,1,1,0,Frank Murkowski,R
73,1,1,1,0,1,1,0,1,true,0,1,1,1,1,1,1,true,1,1,1,1,1,2,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,1,1,false,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,false,1,1,1,0,0,1,0,1,false,1,1,1,1,1,0,true,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,false,1,1,1,false,2,1,1,1,1,false,1,1,1,1,0,0,0,1,1,0,1,0,0,true,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,true,0,1,1,1,1,true,1,1,0,1,1,1,1,1,1,1,1,true,1,1,1,1,0,0,Patty Murray,D
74,1,1,1,1,1,1,0,1,false,0,1,1,1,1,1,1,true,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,false,1,1,true,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,false,1,1,1,1,0,1,0,1,false,1,1,1,1,1,0,true,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,true,1,1,1,false,1,1,1,1,1,false,1,1,1,1,1,0,0,0,0,0,1,0,0,true,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,2,false,0,1,1,1,1,true,1,0,0,1,1,1,1,1,1,1,1,true,1,1,0,1,1,0,Bill Nelson,D
