column_a,abraham_amdt_no_1206,coverdell_amdt_no_35,feinstein_amdt_no_288,final_passage,gregg_amdt_no_1070_as_modified,grams_amendment_no_54,h_con_res_84_as_amended,hutchinson_amdt_no_1187,mack_amdt_no_1253,mack_amdt_no_315,motion_to_table_wellstone_amendment_no_3,motion_to_invoke_cloture_coats_amdt_no_1249,motion_to_invoke_cloture_on_the_motion_to_proceed,motion_to_invoke_cloture_on_the_motion_to_proceed_to_s_543,motion_to_table_gorton_amdt_no_1122_as_modified,motion_to_table_hatch_amdt_no_297,motion_to_waive_cba_re_wellstone_amdt_no_1087,motion_to_waive_cba_re_reedamdt_no_445,motion_to_waive_the_cba,nickles_amdt_no_1081_as_amended,nomination_katherine_hayden_re_u_s_district_judge_for_n_j,nomination_william_m_daley_to_be_secretary_of_commerce,nomination_of_andrew_m_cuomo_to_be_secretary_of_h_u_d,nomination_of_bill_richardson_to_be_ambassador_to_the_u_n,nomination_of_madeleine_k_albright_to_be_secretary_of_state,nomination_of_william_s_cohen_to_be_secretary_of_defense,resolution_of_ratification_chemical_weapons_convention,abraham_amdt_no_316,allard_amendment_no_577,allard_amendment_no_891,ashcroft_amdt_no_1188,bennett_amendment_no_392,biden_amendment_no_47,biden_amendment_no_49,biden_amendment_no_50,biden_amendment_no_51,biden_amendment_no_48,bingaman_amdt_no_799_as_modified,bingaman_amdt_no_896,bingaman_amendment_no_541,bingaman_amendment_no_41,brownback_amendment_no_980,bryan_amdt_no_1205,bumpers_amendment_no_33,byrd_amendment_no_572,byrd_amendments_no_sp1267_sp1268_sp1269_en_bloc,cloture_motion_on_the_motion_to_proceed_to_s_543,cloture_motion_re_amdt_no_1258_to_s_25,cloture_motion_re_nomination_of_joel_i_klein_asst_attorney_genera,cloture_motion_re_s_936_d_o_d_authorization,cloture_motion_s_25_as_modified,coats_amendment_no_1077,conference_report_h_r_2014,conference_report_h_r_2015,conference_report_on_h_r_2203,conference_report_on_h_r_2264,conference_report_to_accompany_h_con_res_84,conference_report_to_accompany_h_r_1469,conference_report_to_accompany_h_r_2016,conference_report_to_accompany_h_r_2107,coverdell_amdt_no_357,coverdell_amendment_no_1098,coverdell_amendment_no_574,damato_amdt_no_145,damato_amendment_no_1079_as_modified,daschle_amdt_no_289,daschle_amdt_no_527,daschle_amendment_no_1116_as_modified,dewine_amendment_no_383_as_modified,dewine_amendment_no_936,dodd_amdt_no,dodd_amendment_no_901,does_the_bumpers_amdt_no_1224_violate_the_constitution,domenici_amdt_no_307_as_modified,domenici_amendment_no_537_as_amended,dorgan_amdt_no_517,dorgan_amdt_no_771,durbin_amendment_no_1127,durbin_amendment_no_1139,durbin_amendment_no_1140,durbin_amendment_no_1078_as_amended,feingold_amdt_no_677,feingold_amendment_no_395,feinstein_amdt_no_927,feinstein_amendment_no_419,feinstein_amendment_no_986,frist_amendment_no_37,gorton_amdt_no_424,gramm_amendment_no_320_as_modified,gramm_amendment_no_552,gramm_amendment_no_794_as_modified,grams_amendment_no_422,h_j_res_36,h_j_res_94,h_j_res_97,h_r_1003,h_r_1119_conference_report,h_r_1122_as_amended,h_r_1757_as_amended,h_r_1871,h_r_2014,h_r_2016_as_amended,h_r_2107_as_amended,h_r_2158_as_amended,h_r_2169_as_amended,h_r_2209_conference_report,h_r_2266_conference_report,h_r_2378_conference_report,harkin_amdt_no_848,hollings_amendment_no_295,hutchinson_amdt_no_890,hutchison_amendment_no_1186,kerrey_amendment_no_496_as_modified,kyl_amdt_no_1056,kyl_amendment_no_1223,lott_amendment_no_23,lugar_amendment_no_382,mccain_amdt_no_326,mccain_amendment_no_548,mccain_motion_to_waive_budget_act_re_amdt_no_1091,mcconnell_amendment_no_886_as_modified,merrick_b_garland_for_u_s_circuit_judge_for_the_district_of_columbi,modified_committee_substitute_no_1130_as_modified,motion_to_adjourn,motion_to_instruct_sgt_at_arms_to_request_attendence_of_senators,motion_to_invoke_cloture_re_modified_committee_amendment_to_s_1173,motion_to_invoke_cloture_on_committee_amendment_to_s_4,motion_to_invoke_cloture_on_h_r_2646,motion_to_invoke_cloture_on_committee_substitute_to_s_830,motion_to_invoke_cloture_on_modified_committee_amdt_to_s_1173,motion_to_invoke_cloture_on_modified_committee_substitute_amdt_to_s_4,motion_to_invoke_cloture_on_motion_to_proceed_to_conf_rpt_on_h_r_111,motion_to_invoke_cloture_on_motion_to_proceed_to_consider_s_830,motion_to_invoke_cloture_on_s_25,motion_to_invoke_cloture_on_s_672,motion_to_invoke_cloture_re_lott_amdt_no_1258_to_s_25,motion_to_invoke_cloture_re_mack_amdt_no_1253_as_modified,motion_to_invoke_cloture_re_modified_committee_amdt_to_s_1173,motion_to_invoke_cloture_re_modified_committee_amendment_to_s_1173_2,motion_to_invoke_cloture_re_s_25_as_modified,motion_to_proceed_to_consider_s_1269,motion_to_reconsider_vote_by_which_amdt_no_1205_was_not_agreed_to,motion_to_table_kennedy_amendment_no_492,motion_to_table_allard_amendment_no_292,motion_to_table_bingaman_amdt_no_31,motion_to_table_bingaman_amendment_no_937,motion_to_table_boxer_amdt_no_16,motion_to_table_boxer_amendment_no_636,motion_to_table_bryan_amdt_no_970,motion_to_table_bumpers_amdt_no_64,motion_to_table_bumpers_amendment_no_330,motion_to_table_bumpers_amendment_no_331,motion_to_table_bumpers_amendment_no_944,motion_to_table_byrd_amdt_no_6,motion_to_table_byrd_amendment_no_59,motion_to_table_dodd_amdt_no_4,motion_to_table_dodd_amendment_no_296_as_modified,motion_to_table_dorgan_amdt_no_17,motion_to_table_durbin_amdt_no_965,motion_to_table_feingold_amdt_no_868,motion_to_table_feingold_amendment_no_13,motion_to_table_feingold_amendment_no_14,motion_to_table_feinstein_amdt_no_11,motion_to_table_gorton_amendment_no_243,motion_to_table_graham_amendment_no_7,motion_to_table_gramm_amendment_no_318,motion_to_table_gramm_amendment_no_118,motion_to_table_gramm_motion_to_postpone_re_conf_rpt_on_h_r_1119,motion_to_table_grams_amdt_no_346,motion_to_table_harkin_amdt_no_1057,motion_to_table_harkin_amdt_no_968,motion_to_table_helms_amdt_no_969_as_modified,motion_to_table_hollings_amendment_no_19,motion_to_table_hutchinson_amendment_no_1196_as_modified,motion_to_table_inhofe_amendment_no_301,motion_to_table_kennedy_amdt_no_429,motion_to_table_kennedy_amdt_no_440_division_i,motion_to_table_kennedy_amendment_no_10,motion_to_table_kennedy_amendment_no_1082,motion_to_table_lugar_amendment_no_984,motion_to_table_mack_amdt_no_1253_as_modified,motion_to_table_mikulski_amendment_no_489,motion_to_table_moseley_braun_amendment_no_336,motion_to_table_reed_ri_amdt_no_1177,motion_to_table_reid_amendment_no_28_as_modified,motion_to_table_reid_amendment_no_8,motion_to_table_s_j_res_23,motion_to_table_sessions_amdt_no_1125_as_further_modified,motion_to_table_smith_amendment_no_245,motion_to_table_specter_amendment_no_340,motion_to_table_specter_amendment_no_471,motion_to_table_the_durbin_amdt_sp_2_to_s_j_res_1,motion_to_table_the_bumpers_motion_to_refer,motion_to_table_warner_amendment_no_311,motion_to_table_warner_amendment_no_66,motion_to_table_wellstone_amdt_no_670,motion_to_table_wellstone_amendment_no_1126,motion_to_table_wellstone_amendment_no_668,motion_to_table_wellstone_amendment_no_972,motion_to_waive_c_b_a_re_sect_5611_of_s_947_durbin_pt_of_order,motion_to_waive_cba_re_bumpers_amdt_no_518,motion_to_waive_cba_re_byrd_no_540,motion_to_waive_cba_re_dorgan_motion_to_refer,motion_to_waive_cba_re_durbin_amdt_no_519,motion_to_waive_cba_re_kennedy_amdt_no_440_division_ii,motion_to_waive_cba_re_s_con_res_27,motion_to_waive_cba_re_ashcroft_amendment_no_322,motion_to_waive_abraham_amendment_no_538,motion_to_waive_all_points_of_order_re_conference_report_h_r_2014,motion_to_waive_cba_re_feingold_amendment_no_582,motion_to_waive_cba_re_section_702_of_s_949,motion_to_waive_cba_re_brownback_amendment_no_570,motion_to_waive_cba_re_bumpers_amendment_no_568,motion_to_waive_cba_re_craig_amendment_no_569,motion_to_waive_cba_re_damato_amendment_no_451,motion_to_waive_cba_re_dodd_amendment_no_479,motion_to_waive_cba_re_frist_amendment_no_571,motion_to_waive_cba_re_gramm_amendment_no_566,motion_to_waive_cba_re_harkin_amendment_no_579,motion_to_waive_cba_re_jeffords_amendment_no_555,motion_to_waive_cba_re_kennedy_amendment_no_490,motion_to_waive_cba_re_kennedy_amendment_no_504,motion_to_waive_cba_re_kennedy_amendment_no_573,motion_to_waive_cba_re_kerry_amendment_no_554,motion_to_waive_cba_re_kohl_amendment_no_575,motion_to_waive_cba_re_kyl_amendment_no_468,motion_to_waive_cba_re_landrieu_amendment_no_532,motion_to_waive_cba_re_levin_amendment_no_482,motion_to_waive_cba_re_specter_amendment_no_469,motion_to_waive_cba_re_wellstone_amendment_no_488,motion_to_waive_cba_re_rockefeller_pt_of_order_re_section_5001,motion_to_waive_re_roth_amdt_no_520,murkowski_amdt_no_43,murkowski_amendment_no_1245,murray_amendment_no_1118,murray_amendment_no_593,name,nickles_amendment_no_551_as_modified,nomination_christina_a_snyder_usdist_judge_central_dist_of_ca,nomination_rodney_e_slater_to_be_secretary_of_transportation,nomination_algenon_l_marbley_to_be_u_s_district_judge,nomination_thomas_s_foley_to_be_ambassador_to_japan,nomination_wyche_fowler_jr_to_be_ambassador_to_saudi_arabia,nomination_charles_j_siragusa_to_be_u_s_district_judge,nomination_christopher_droney_to_be_u_s_district_judge,nomination_james_s_gwin_re_u_s_judge_for_north_district_of_ohio,nomination_janet_c_hall_to_be_u_s_district_judge,nomination_of_alexis_m_hermin_to_be_secretary_of_labor,nomination_of_federico_pena_to_be_secretary_of_energy,nomination_of_charlene_barshefsky_to_be_u_s_trade_representative,nomination_of_joseph_bataillon_to_be_u_s_district_judge,nomination_william_e_kennard_to_be_a_member_of_the_fcc,nomination_frank_m_hull_to_be_u_s_cirucuit_judge_for_the_11th_cir,nomination_henry_harold_kennedy_to_be_u_s_district_judge_for_d_c,nomination_charles_rossotti_to_be_commissioner_of_internal_revenue,nomination_eric_h_holder_jr_to_be_deputy_attorney_general1652,nomination_joel_klein_to_be_an_assistant_attorney_general,nominiation_ronald_lee_gilman_to_be_u_s_circuit_judge_for_6th_circui,party,reed_amendment_no_1096,resolution_of_ratification_flank_document_agreement_to_cfc_treaty,s_543_as_amended,s_923_as_amended,s_1004_as_amended,s_1005_as_amended,s_1022_as_amended,s_1023_as_amended,s_1033_as_amended,s_104_as_amended,s_1061_as_amended,s_1292,s_39_as_amended,s_495_as_modified,s_522_as_amended,s_830_as_amended,s_858_as_amended,s_936_as_amended,s_947,s_955_as_amended,s_j_res_1,s_j_res_18,s_j_res_22,s_j_res_5,s_res_109,s_res_120,s_res_39_as_amended,s_res_47,s_res_55,s_res_98,shall_the_bill_s_672_be_read_a_third_time,smith_of_or_amendment_no_889,torricelli_amdt_no_15,torricelli_amendment_no_416,wellstone_amdt_no_1074_as_modified,wellstone_amendment_no_415
52,1,1,false,1,false,1,false,1,true,1,true,1,false,1,false,true,0,false,false,true,1,0,1,true,1,1,false,true,1,1,true,1,false,false,false,false,false,0,0,false,0,1,false,0,true,0,1,1,1,1,0,1,true,false,1,0,0,1,true,1,true,1,true,false,1,false,0,0,1,1,1,0,1,true,true,0,1,1,false,0,1,0,0,false,1,false,1,1,1,true,1,0,0,1,true,1,true,true,1,0,1,true,1,true,1,false,1,true,0,0,1,true,false,1,1,1,0,1,1,1,1,1,true,1,1,true,true,true,1,true,1,1,1,false,true,true,true,2,1,0,0,false,true,0,1,0,true,1,1,true,1,1,true,2,true,true,true,true,true,1,true,true,true,0,1,0,false,1,false,1,true,false,true,0,0,true,true,true,1,0,0,true,1,true,1,1,1,0,0,true,true,1,2,false,false,1,1,1,1,true,0,0,0,0,false,0,1,true,true,0,1,true,false,true,false,false,true,true,0,0,false,false,false,0,false,1,0,false,false,0,1,0,1,1,1,0,James Inhofe,1,1,1,1,1,1,1,true,true,1,0,true,true,true,true,1,1,1,true,true,1,R,2,true,true,1,1,1,1,1,1,1,false,1,1,1,1,true,1,1,true,1,true,0,1,true,true,1,1,1,1,1,true,1,false,0,1,1
53,0,1,true,1,true,1,true,0,true,1,false,0,true,0,true,false,0,true,true,false,1,1,2,true,1,1,true,false,2,0,false,1,true,true,true,true,true,0,1,true,2,0,true,1,true,1,2,0,1,0,1,0,true,true,1,1,1,0,true,1,false,1,false,true,1,true,1,1,1,0,1,1,1,true,true,1,0,1,true,1,1,0,0,false,2,true,0,0,1,false,0,0,2,1,true,1,true,false,1,1,2,true,1,true,1,true,1,true,0,0,0,false,true,0,0,1,0,1,0,0,1,1,true,1,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,false,1,0,0,false,1,1,true,1,0,true,2,false,false,false,false,true,1,false,false,false,1,0,1,true,1,true,0,true,true,false,1,1,false,false,false,0,0,0,false,0,false,0,2,0,1,1,false,false,0,0,false,true,1,0,0,0,false,0,0,1,0,true,1,0,false,true,2,2,false,true,false,true,true,false,false,1,1,true,true,false,1,true,2,2,true,true,1,0,1,1,1,1,1,Daniel Inouye,1,1,1,1,1,1,1,true,true,1,2,true,true,true,true,1,1,1,true,false,1,D,1,true,true,1,1,1,1,1,1,0,true,1,1,0,1,true,1,1,false,1,false,1,0,true,true,1,1,1,1,1,true,1,true,1,2,1
54,0,1,true,1,true,1,true,0,true,1,true,1,true,1,true,false,1,false,false,true,2,1,1,true,1,1,true,true,0,0,false,1,true,true,true,true,true,1,1,true,0,0,true,0,true,1,1,0,1,2,1,0,true,true,1,1,2,2,true,1,false,0,false,true,1,false,0,1,1,0,2,1,0,true,true,0,1,1,false,0,1,0,0,true,1,false,1,1,1,false,1,1,1,1,true,1,true,false,1,1,1,true,1,true,1,true,1,true,0,0,0,false,true,0,0,1,1,1,0,0,1,1,true,1,1,true,true,true,1,true,2,1,1,true,true,false,true,1,1,1,1,true,false,1,1,0,true,0,1,false,1,1,false,1,true,true,false,true,true,1,true,true,true,1,1,1,true,0,true,0,false,true,true,1,0,true,true,true,1,0,0,true,1,true,1,1,1,0,1,false,false,1,1,false,true,0,1,0,0,true,1,0,0,0,false,1,0,true,true,1,1,true,true,false,true,true,true,false,1,1,false,false,false,1,true,1,0,true,true,1,1,1,1,1,1,1,James Jeffords,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,R,1,true,true,1,1,1,1,1,1,1,true,1,1,1,1,true,1,1,true,1,true,1,1,true,true,1,1,1,1,1,true,1,false,0,0,1
55,0,1,false,1,true,1,true,0,true,1,false,0,true,0,true,false,1,true,true,false,1,1,1,true,1,1,true,false,0,0,false,2,true,true,true,true,true,1,1,true,1,0,true,0,true,1,0,0,1,0,1,0,true,true,1,1,1,1,true,1,false,1,false,true,1,true,1,1,1,0,1,1,1,true,true,1,1,1,true,1,1,1,2,true,1,true,1,0,1,true,1,1,1,1,true,1,true,true,2,1,1,true,1,true,1,true,1,false,0,0,0,false,false,0,0,1,0,0,0,1,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,false,1,1,0,false,0,0,false,1,0,false,0,false,false,true,false,false,0,false,false,false,0,0,1,true,1,true,0,false,true,true,1,1,false,false,true,0,0,0,false,0,false,1,0,0,1,0,true,false,0,0,false,true,0,0,0,1,false,0,0,1,1,true,1,0,false,true,1,1,false,true,false,true,true,false,false,1,1,false,true,true,1,true,0,1,true,true,1,0,1,1,1,1,1,Tim Johnson,1,1,1,1,2,2,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,1,true,true,2,1,1,1,1,1,1,true,0,1,0,1,true,1,1,false,1,false,1,0,true,true,1,1,1,1,1,true,1,true,1,1,1
56,0,1,false,1,true,1,true,1,true,1,true,1,true,1,false,true,0,false,false,true,1,1,1,true,1,1,false,true,1,1,false,2,false,false,false,false,false,0,0,false,0,1,false,0,true,0,1,1,1,1,0,1,true,true,1,1,1,1,true,1,true,1,true,true,1,false,0,1,1,1,1,0,1,true,true,0,1,1,false,0,1,0,2,true,1,false,1,1,1,true,0,1,0,1,true,1,true,true,2,1,1,true,1,true,1,true,1,true,0,0,0,true,false,0,1,1,0,1,0,1,1,1,true,1,1,true,true,true,1,true,1,1,1,false,true,true,true,1,1,0,1,false,true,0,1,0,true,1,1,true,1,1,true,1,true,true,true,true,true,1,true,true,true,1,1,2,false,1,true,0,true,true,false,0,0,true,true,true,1,0,0,true,1,true,1,1,1,0,1,true,true,1,1,false,false,1,1,1,1,true,0,0,0,0,false,0,1,true,true,0,0,true,false,true,false,false,true,true,0,0,false,false,false,0,true,1,0,false,false,0,1,1,1,1,1,0,Dirk Kempthorne,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,R,1,true,true,1,1,1,1,1,1,1,true,1,1,1,1,true,1,1,true,0,true,0,1,true,true,1,1,1,0,1,true,1,false,0,1,1
57,0,1,true,1,true,1,false,0,true,1,false,0,false,0,true,false,1,true,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,true,1,2,true,1,true,1,0,0,2,0,1,0,true,true,1,1,0,0,true,2,false,1,false,true,1,true,1,1,1,0,1,1,0,true,true,1,0,1,false,0,1,0,1,true,1,true,0,0,0,false,1,1,1,1,true,1,true,false,1,1,0,true,1,true,1,true,1,true,0,0,0,false,true,0,0,1,1,1,1,0,1,1,false,0,1,false,false,false,0,false,0,1,0,true,true,false,true,0,0,1,0,true,false,1,0,0,false,0,0,false,0,0,false,0,false,false,false,false,false,0,false,false,false,1,0,1,true,1,true,0,false,true,true,1,1,false,false,false,0,2,0,false,0,false,1,0,0,1,1,false,false,0,0,false,true,0,0,0,2,false,1,1,1,1,true,1,0,false,false,1,1,false,true,false,true,true,false,false,1,1,true,true,true,1,true,0,1,true,true,1,0,1,0,1,1,1,Edward Kennedy,1,1,1,2,1,2,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,2,true,true,1,1,1,1,1,2,0,true,1,1,0,1,false,1,1,false,1,false,0,0,true,false,1,1,1,1,1,true,1,true,1,1,1
58,0,1,true,1,true,1,true,0,true,1,false,0,true,0,true,false,0,false,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,false,1,0,true,0,true,1,0,0,0,0,1,0,true,true,1,1,1,1,true,1,false,1,false,true,1,true,0,1,1,0,1,1,0,true,true,0,0,1,true,0,1,1,1,true,1,true,0,0,1,false,1,1,1,1,true,1,true,false,1,1,1,true,1,true,1,true,1,false,0,0,0,false,true,0,0,1,1,1,0,0,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,true,1,0,0,false,1,1,false,0,1,true,0,false,false,false,true,true,0,false,false,true,1,1,1,true,0,true,0,false,true,true,1,1,true,true,false,0,0,0,true,0,false,0,1,0,1,1,false,true,0,0,false,true,1,0,0,0,true,1,0,0,0,false,1,0,false,true,1,1,false,true,false,false,true,false,false,1,1,true,false,false,0,false,0,0,true,true,0,1,1,0,1,1,1,J. Kerrey,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,2,true,false,1,D,1,true,true,1,1,1,1,1,1,0,true,0,1,0,1,true,1,1,true,1,false,0,0,true,false,1,1,1,1,1,true,0,true,1,1,1
59,0,1,true,1,true,1,false,0,true,1,false,0,true,0,true,false,1,false,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,true,1,0,true,1,true,1,0,0,1,0,1,0,true,true,1,1,0,1,true,1,false,1,false,true,1,true,1,1,1,0,1,0,0,true,true,0,0,1,true,1,1,0,1,true,1,true,0,0,0,false,0,1,1,1,true,1,true,false,1,1,0,true,1,true,1,true,1,true,0,0,0,false,true,0,0,1,1,0,0,0,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,false,1,0,0,false,1,0,false,1,1,true,0,false,false,false,false,false,0,false,false,false,1,0,1,true,1,true,0,false,true,true,1,1,false,true,false,0,0,0,false,0,false,1,0,0,1,1,false,false,0,0,false,true,0,0,0,0,false,1,0,1,1,true,1,0,false,true,1,1,false,true,false,true,true,false,false,1,1,true,true,true,1,true,0,1,true,true,1,0,1,0,1,1,1,John Kerry,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,2,true,true,1,1,1,1,1,1,0,true,0,1,0,1,true,1,1,false,1,false,1,0,true,false,1,1,1,1,1,true,1,true,1,1,1
60,0,1,false,1,true,1,true,0,true,1,true,0,true,0,true,true,1,false,true,false,1,1,1,true,1,1,true,true,0,1,false,1,true,true,true,true,true,1,0,false,1,1,true,0,true,0,0,0,1,0,1,0,true,true,1,1,1,0,true,0,false,1,true,true,1,true,1,1,1,0,1,1,0,true,true,0,0,1,true,0,1,1,1,true,1,true,0,0,1,false,1,1,1,1,true,1,false,false,1,0,1,true,1,true,1,false,0,true,1,0,0,false,false,0,0,1,0,1,0,1,1,1,true,0,1,false,false,false,1,false,0,0,1,true,true,false,true,0,0,1,1,true,false,1,1,1,true,1,0,false,1,1,false,0,false,false,false,false,true,0,true,false,false,1,1,1,false,0,true,0,false,true,true,1,0,false,true,false,0,1,0,true,0,false,1,0,0,1,1,false,true,0,1,true,false,0,0,0,0,true,1,0,1,1,false,1,0,false,true,1,1,true,true,false,true,true,true,false,1,1,true,false,true,1,true,0,1,true,true,0,0,1,1,0,1,1,Herb Kohl,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,1,true,true,1,1,0,1,1,1,1,true,0,1,0,1,true,1,0,true,1,true,0,0,true,true,1,1,1,1,1,false,1,true,1,1,1
61,1,1,false,1,true,1,false,1,true,1,true,1,true,1,false,true,0,false,false,true,1,1,1,true,1,1,false,true,1,1,true,1,false,false,false,false,false,0,0,false,0,1,false,0,true,0,1,1,1,1,0,1,true,true,1,1,0,0,false,1,true,0,true,true,1,false,0,1,1,1,1,1,1,true,true,0,0,1,false,0,1,0,0,true,1,false,1,1,1,true,1,0,0,1,true,1,true,true,1,0,1,false,1,false,1,false,1,false,0,0,1,true,false,1,1,1,0,1,1,1,1,0,true,1,1,true,true,true,1,true,1,1,1,false,true,true,true,2,1,0,1,false,true,0,1,1,true,1,0,true,1,1,true,1,true,true,true,true,false,1,true,true,true,0,1,0,false,1,false,0,true,false,true,0,0,true,true,true,1,0,0,true,1,true,1,1,1,0,0,true,true,1,1,true,false,1,1,1,1,true,0,0,0,0,false,0,1,true,true,0,0,true,false,true,false,false,true,true,0,0,false,false,false,0,false,1,0,false,false,0,1,0,1,1,1,0,Jon Kyl,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,R,1,true,true,1,1,1,1,1,1,1,true,0,1,1,1,true,1,1,true,1,true,0,1,true,false,1,1,1,0,1,false,1,false,0,1,1
62,0,1,false,1,true,1,true,0,true,1,false,1,true,0,true,false,0,false,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,false,1,0,true,1,true,2,0,0,1,2,1,0,true,true,1,1,1,1,true,1,false,1,true,true,1,true,1,1,1,0,1,1,0,true,true,0,1,1,false,1,1,2,0,true,1,true,0,0,1,false,1,1,1,1,true,1,true,true,1,1,1,true,1,true,1,true,1,true,0,0,0,false,true,0,0,1,1,1,0,0,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,false,1,0,0,false,1,1,false,1,1,true,0,false,false,false,false,true,1,true,true,false,1,2,1,true,1,true,0,true,true,true,1,1,false,true,false,0,0,0,false,0,true,0,0,0,1,1,true,true,0,0,true,false,1,0,1,0,false,0,0,0,1,false,1,0,false,true,0,1,false,true,false,true,true,false,false,0,1,false,true,false,1,true,1,1,true,true,0,1,1,0,1,1,1,Mary Landrieu,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,1,true,true,1,1,1,1,1,1,0,true,0,1,0,1,true,1,1,true,1,true,1,0,true,false,1,1,1,1,1,true,1,true,1,1,1
63,0,1,true,1,true,1,true,0,true,1,false,0,true,0,true,false,1,true,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,true,1,0,true,1,true,1,0,0,0,0,1,0,true,true,1,1,1,0,true,1,false,1,false,true,1,false,1,1,1,0,1,0,0,true,true,1,1,1,false,1,1,1,0,true,1,true,0,0,1,false,0,1,1,1,true,1,true,false,1,1,1,true,1,true,1,true,1,false,0,0,0,false,true,0,0,1,1,1,1,0,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,false,1,0,1,false,1,0,false,1,1,false,0,false,false,true,false,false,0,false,false,false,1,0,1,true,1,true,0,false,true,true,1,1,false,false,false,0,0,0,true,0,false,1,0,0,1,1,true,true,0,0,true,true,0,0,0,0,false,1,0,1,1,true,1,0,false,false,1,1,false,true,false,true,true,false,false,1,1,true,true,true,1,true,0,1,true,true,1,0,1,0,1,1,1,Frank Lautenberg,1,1,1,2,2,2,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,1,true,true,1,1,1,1,1,1,0,true,1,1,0,1,true,1,1,false,1,false,1,0,true,false,1,1,1,0,1,false,1,true,1,1,1
64,0,1,true,1,true,1,true,0,true,1,false,2,true,0,true,false,1,true,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,true,0,0,true,0,true,2,0,0,1,0,1,0,true,true,2,1,1,0,true,1,false,1,true,true,1,true,1,1,1,0,1,1,0,true,true,1,0,1,true,1,1,1,1,true,1,true,0,0,1,false,1,1,1,2,true,1,true,true,1,1,1,true,1,true,1,true,1,false,0,0,1,false,true,0,0,1,1,1,1,0,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,1,true,false,1,1,0,false,0,1,false,1,1,false,0,false,false,false,false,true,0,false,false,false,1,0,1,true,0,true,0,false,true,true,1,1,false,false,false,0,0,0,true,0,false,1,0,0,1,1,true,true,0,0,false,true,0,0,0,0,false,1,0,1,1,true,0,0,false,false,1,1,false,true,false,true,true,false,false,1,1,true,true,true,1,true,0,1,true,true,1,0,1,1,1,1,1,Patrick Leahy,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,2,true,true,1,1,1,1,1,1,1,true,1,1,0,1,true,1,1,true,1,false,0,0,true,false,2,1,1,2,1,true,1,true,1,1,1
65,0,1,true,1,true,1,true,0,true,1,false,0,false,0,true,false,1,true,true,false,1,1,1,true,1,1,true,false,0,0,false,1,true,true,true,true,true,1,1,true,1,0,false,0,true,0,0,0,1,0,1,0,true,true,1,1,1,0,true,1,false,1,false,true,1,true,1,1,1,0,1,1,0,true,true,1,0,1,true,1,1,0,0,false,1,true,0,0,0,false,0,1,1,1,true,1,true,false,1,1,0,true,1,true,1,true,1,true,0,0,1,false,true,0,0,1,1,1,0,0,1,1,true,0,1,false,false,false,1,false,0,1,1,true,true,false,true,0,0,1,0,false,false,1,0,0,false,1,1,false,0,0,false,0,false,false,false,false,false,0,false,false,false,1,0,1,true,1,true,0,false,true,true,1,1,false,true,false,0,0,0,false,0,false,1,0,0,1,1,false,false,0,0,false,false,0,0,0,0,false,1,0,1,1,true,1,0,false,true,1,1,false,true,false,true,true,false,false,1,1,true,true,true,1,true,0,1,true,true,1,0,1,1,1,1,1,Carl Levin,1,1,1,1,1,1,1,true,true,1,1,true,true,true,true,1,1,1,true,true,1,D,1,true,true,1,1,1,1,1,1,1,true,1,1,0,1,true,1,1,false,1,false,1,0,true,true,1,1,1,1,1,false,1,true,1,1,1
